dist_img,ref_img,dmos,var,split
I71_18_05.png,I71.png,3.81,0.692,val
I71_19_01.png,I71.png,4.53,0.618,val
I71_19_02.png,I71.png,3.7,0.69,train
I71_19_03.png,I71.png,2.87,0.957,test
I71_19_04.png,I71.png,1.53,0.618,train
I71_19_05.png,I71.png,1.6,0.49,train
I71_20_01.png,I71.png,4.47,0.618,train
I71_20_02.png,I71.png,3.7,1.159,train
I71_20_03.png,I71.png,2.73,1.181,train
I71_20_04.png,I71.png,2.43,1.055,val
I71_20_05.png,I71.png,2.63,0.948,train
I71_21_01.png,I71.png,3.43,1.146,train
I71_21_02.png,I71.png,2.93,1.123,train
I71_21_03.png,I71.png,2.6,1.2,train
I71_21_04.png,I71.png,2.63,0.983,train
I71_21_05.png,I71.png,1.5,0.5,val
I71_22_01.png,I71.png,4.0,1.0,train
I71_22_02.png,I71.png,3.53,0.846,train
I71_22_03.png,I71.png,3.5,0.957,train
I71_22_04.png,I71.png,3.17,0.969,val
I71_22_05.png,I71.png,2.53,0.991,train
I71_23_01.png,I71.png,2.3,0.737,train
I71_23_02.png,I71.png,2.43,0.844,train
I71_23_03.png,I71.png,1.8,0.792,train
I71_23_04.png,I71.png,2.03,0.752,train
I71_23_05.png,I71.png,2.1,0.943,train
I71_24_01.png,I71.png,3.77,0.716,val
I71_24_02.png,I71.png,2.93,0.854,train
I71_24_03.png,I71.png,2.27,0.727,test
I71_24_04.png,I71.png,1.8,0.6,train
I71_24_05.png,I71.png,1.3,0.526,train
I71_25_01.png,I71.png,3.3,0.781,test
I71_25_02.png,I71.png,3.73,0.814,train
I71_25_03.png,I71.png,4.23,0.667,train
I71_25_04.png,I71.png,4.3,0.526,train
I71_25_05.png,I71.png,3.77,0.761,train
I72_01_01.png,I72.png,4.33,0.745,train
I72_01_02.png,I72.png,4.27,0.772,train
I72_01_03.png,I72.png,2.63,0.752,train
I72_01_04.png,I72.png,1.83,0.687,train
I72_01_05.png,I72.png,1.03,0.18,train
I72_02_01.png,I72.png,3.47,0.67,test
I72_02_02.png,I72.png,2.33,0.907,test
I72_02_03.png,I72.png,1.6,0.611,test
I72_02_04.png,I72.png,1.27,0.442,train
I72_02_05.png,I72.png,1.13,0.34,train
I72_03_01.png,I72.png,4.53,0.618,train
I72_03_02.png,I72.png,4.07,0.727,train
I72_03_03.png,I72.png,2.93,0.772,train
I72_03_04.png,I72.png,1.9,0.539,train
I72_03_05.png,I72.png,1.5,0.5,train
I72_04_01.png,I72.png,4.27,0.68,train
I72_04_02.png,I72.png,2.63,1.048,train
I72_04_03.png,I72.png,2.07,1.062,test
I72_04_04.png,I72.png,1.5,0.719,train
I72_04_05.png,I72.png,1.6,0.663,train
I72_05_01.png,I72.png,4.17,0.82,train
I72_05_02.png,I72.png,2.2,0.872,train
I72_05_03.png,I72.png,1.57,0.616,train
I72_05_04.png,I72.png,1.4,0.49,train
I72_05_05.png,I72.png,1.27,0.442,train
I72_06_01.png,I72.png,4.07,0.727,train
I72_06_02.png,I72.png,3.83,0.734,train
I72_06_03.png,I72.png,3.1,0.943,train
I72_06_04.png,I72.png,2.7,0.737,val
I72_06_05.png,I72.png,2.17,0.898,train
I72_07_01.png,I72.png,2.4,1.083,train
I72_07_02.png,I72.png,2.7,1.1,test
I72_07_03.png,I72.png,2.27,0.929,train
I72_07_04.png,I72.png,2.37,1.016,val
I72_07_05.png,I72.png,2.23,0.844,train
I72_08_01.png,I72.png,4.33,0.745,train
I72_08_02.png,I72.png,3.33,0.869,train
I72_08_03.png,I72.png,2.6,0.8,train
I72_08_04.png,I72.png,1.3,0.586,test
I72_08_05.png,I72.png,1.23,0.418,train
I72_09_01.png,I72.png,4.47,0.763,train
I72_09_02.png,I72.png,4.4,0.554,train
I72_09_03.png,I72.png,4.06,0.704,val
I72_09_04.png,I72.png,2.17,0.86,train
I72_09_05.png,I72.png,1.4,0.49,train
I72_10_01.png,I72.png,4.17,0.898,val
I72_10_02.png,I72.png,4.03,0.912,train
I72_10_03.png,I72.png,3.9,0.746,train
I72_10_04.png,I72.png,1.83,0.778,test
I72_10_05.png,I72.png,1.4,0.663,test
I72_11_01.png,I72.png,3.93,0.727,train
I72_11_02.png,I72.png,3.5,0.806,train
I72_11_03.png,I72.png,3.0,0.966,train
I72_11_04.png,I72.png,2.5,0.719,train
I72_11_05.png,I72.png,2.33,0.745,train
I72_12_01.png,I72.png,4.3,0.64,train
I72_12_02.png,I72.png,3.53,0.884,val
I72_12_03.png,I72.png,3.23,0.92,train
I72_12_04.png,I72.png,2.63,0.836,val
I72_12_05.png,I72.png,2.1,0.7,train
I72_13_01.png,I72.png,3.87,0.884,train
I72_13_02.png,I72.png,2.97,0.657,train
I72_13_03.png,I72.png,2.63,0.752,train
I72_13_04.png,I72.png,2.3,0.737,train
I72_13_05.png,I72.png,2.1,0.746,train
I72_14_01.png,I72.png,4.33,0.789,train
I72_14_02.png,I72.png,3.23,0.716,test
I72_14_03.png,I72.png,2.52,0.837,train
I72_14_04.png,I72.png,2.43,0.616,train
I72_14_05.png,I72.png,1.7,0.69,test
I72_15_01.png,I72.png,3.77,0.761,train
I72_15_02.png,I72.png,2.9,0.746,train
I72_15_03.png,I72.png,2.47,0.884,val
I72_15_04.png,I72.png,1.77,0.607,train
I72_15_05.png,I72.png,1.57,0.496,train
I72_16_01.png,I72.png,4.57,0.496,train
I72_16_02.png,I72.png,4.0,0.816,train
I72_16_03.png,I72.png,3.33,0.83,test
I72_16_04.png,I72.png,2.33,0.907,train
I72_16_05.png,I72.png,1.55,0.711,train
I72_17_01.png,I72.png,4.5,0.563,train
I72_17_02.png,I72.png,4.43,0.559,train
I72_17_03.png,I72.png,4.6,0.49,train
I72_17_04.png,I72.png,3.67,0.699,train
I72_17_05.png,I72.png,2.2,0.748,train
I72_18_01.png,I72.png,3.47,0.763,val
I72_18_02.png,I72.png,4.23,0.616,train
I72_18_03.png,I72.png,4.5,0.619,train
I72_18_04.png,I72.png,4.17,0.734,train
I72_18_05.png,I72.png,3.87,0.921,train
I72_19_01.png,I72.png,4.2,0.6,train
I72_19_02.png,I72.png,3.6,0.712,train
I72_19_03.png,I72.png,2.5,0.847,val
I72_19_04.png,I72.png,1.53,0.562,train
I72_19_05.png,I72.png,1.3,0.458,train
I72_20_01.png,I72.png,4.43,0.667,train
I72_20_02.png,I72.png,3.9,0.978,train
I72_20_03.png,I72.png,3.9,0.79,val
I72_20_04.png,I72.png,3.6,1.2,test
I72_20_05.png,I72.png,4.1,1.106,train
I72_21_01.png,I72.png,3.73,1.031,train
I72_21_02.png,I72.png,2.37,0.752,train
I72_21_03.png,I72.png,1.97,0.822,train
I72_21_04.png,I72.png,2.07,0.68,train
I72_21_05.png,I72.png,1.23,0.423,train
I72_22_01.png,I72.png,4.5,0.619,train
I72_22_02.png,I72.png,4.1,0.746,train
I72_22_03.png,I72.png,3.87,0.884,train
I72_22_04.png,I72.png,3.53,1.118,train
I72_22_05.png,I72.png,3.3,0.69,train
I72_23_01.png,I72.png,2.2,0.98,train
I72_23_02.png,I72.png,2.33,0.869,test
I72_23_03.png,I72.png,1.93,0.727,train
I72_23_04.png,I72.png,1.8,0.702,train
I72_23_05.png,I72.png,1.97,0.782,train
I72_24_01.png,I72.png,2.94,0.801,val
I72_24_02.png,I72.png,1.8,0.748,train
I72_24_03.png,I72.png,1.77,0.667,train
I72_24_04.png,I72.png,1.27,0.442,test
I72_24_05.png,I72.png,1.33,0.699,train
I72_25_01.png,I72.png,2.5,0.885,train
I72_25_02.png,I72.png,3.6,0.757,val
I72_25_03.png,I72.png,4.07,0.929,train
I72_25_04.png,I72.png,4.2,0.833,train
I72_25_05.png,I72.png,3.5,0.764,train
I73_01_01.png,I73.png,4.63,0.547,train
I73_01_02.png,I73.png,4.6,0.49,val
I73_01_03.png,I73.png,3.13,0.921,train
I73_01_04.png,I73.png,1.93,0.512,train
I73_01_05.png,I73.png,1.17,0.373,val
I73_02_01.png,I73.png,4.33,0.745,train
I73_02_02.png,I73.png,2.35,0.698,train
I73_02_03.png,I73.png,1.8,0.653,train
I73_02_04.png,I73.png,1.3,0.458,train
I73_02_05.png,I73.png,1.17,0.373,train
I73_03_01.png,I73.png,4.63,0.482,train
I73_03_02.png,I73.png,4.43,0.716,train
I73_03_03.png,I73.png,3.37,1.016,train
I73_03_04.png,I73.png,2.2,0.702,train
I73_03_05.png,I73.png,1.77,0.559,test
I73_04_01.png,I73.png,4.5,0.5,train
I73_04_02.png,I73.png,3.03,0.836,train
I73_04_03.png,I73.png,2.03,0.948,train
I73_04_04.png,I73.png,1.7,0.823,train
I73_04_05.png,I73.png,1.4,0.49,train
I73_05_01.png,I73.png,4.07,0.929,train
I73_05_02.png,I73.png,3.2,1.194,train
I73_05_03.png,I73.png,2.4,0.952,test
I73_05_04.png,I73.png,2.47,1.056,train
I73_05_05.png,I73.png,1.73,0.727,train
I73_06_01.png,I73.png,4.53,0.499,train
I73_06_02.png,I73.png,4.27,0.727,train
I73_06_03.png,I73.png,4.07,0.772,train
I73_06_04.png,I73.png,3.43,0.803,train
I73_06_05.png,I73.png,3.2,1.013,val
I73_07_01.png,I73.png,3.07,1.062,train
I73_07_02.png,I73.png,2.57,0.989,train
I73_07_03.png,I73.png,2.2,1.013,train
I73_07_04.png,I73.png,2.37,1.048,train
I73_07_05.png,I73.png,1.83,0.687,train
I73_08_01.png,I73.png,4.57,0.559,train
I73_08_02.png,I73.png,3.33,1.011,train
I73_08_03.png,I73.png,2.97,0.836,train
I73_08_04.png,I73.png,2.07,0.892,train
I73_08_05.png,I73.png,1.94,0.619,train
I73_09_01.png,I73.png,4.73,0.442,train
I73_09_02.png,I73.png,3.93,0.629,train
I73_09_03.png,I73.png,2.93,0.854,test
I73_09_04.png,I73.png,1.8,0.653,train
I73_09_05.png,I73.png,1.43,0.496,val
I73_10_01.png,I73.png,4.53,0.67,train
I73_10_02.png,I73.png,4.07,0.727,train
I73_10_03.png,I73.png,3.63,0.875,train
I73_10_04.png,I73.png,2.0,0.775,train
I73_10_05.png,I73.png,1.27,0.442,train
I73_11_01.png,I73.png,3.93,0.772,train
I73_11_02.png,I73.png,3.53,0.67,train
I73_11_03.png,I73.png,2.57,0.803,train
I73_11_04.png,I73.png,2.73,0.68,test
I73_11_05.png,I73.png,2.26,0.67,train
I73_12_01.png,I73.png,4.6,0.663,train
I73_12_02.png,I73.png,3.57,0.559,train
I73_12_03.png,I73.png,3.03,0.875,train
I73_12_04.png,I73.png,2.47,0.718,val
I73_12_05.png,I73.png,2.23,0.616,train
I73_13_01.png,I73.png,3.03,0.752,test
I73_13_02.png,I73.png,2.73,0.727,train
I73_13_03.png,I73.png,2.47,0.618,train
I73_13_04.png,I73.png,2.4,0.841,train
I73_13_05.png,I73.png,2.2,0.542,train
I73_14_01.png,I73.png,4.6,0.554,train
I73_14_02.png,I73.png,3.5,0.885,train
I73_14_03.png,I73.png,2.73,0.772,train
I73_14_04.png,I73.png,2.63,0.605,train
I73_14_05.png,I73.png,1.93,0.629,train
I73_15_01.png,I73.png,3.8,0.702,val
I73_15_02.png,I73.png,2.63,0.706,train
I73_15_03.png,I73.png,2.07,0.727,train
I73_15_04.png,I73.png,1.8,0.4,test
I73_15_05.png,I73.png,1.63,0.657,train
I73_16_01.png,I73.png,4.57,0.667,train
I73_16_02.png,I73.png,4.37,0.605,train
I73_16_03.png,I73.png,4.0,0.577,train
I73_16_04.png,I73.png,3.1,1.075,train
I73_16_05.png,I73.png,2.17,1.003,test
I73_17_01.png,I73.png,4.83,0.373,test
I73_17_02.png,I73.png,4.6,0.49,train
I73_17_03.png,I73.png,4.33,0.471,train
I73_17_04.png,I73.png,3.83,0.637,val
I73_17_05.png,I73.png,2.83,0.86,val
I73_18_01.png,I73.png,4.17,0.687,train
I73_18_02.png,I73.png,4.3,0.64,train
I73_18_03.png,I73.png,4.63,0.482,train
I73_18_04.png,I73.png,4.5,0.563,train
I73_18_05.png,I73.png,4.27,0.512,train
I73_19_01.png,I73.png,4.57,0.667,train
I73_19_02.png,I73.png,4.03,0.605,train
I73_19_03.png,I73.png,2.93,0.854,train
I73_19_04.png,I73.png,1.67,0.471,test
I73_19_05.png,I73.png,1.16,0.368,train
I73_20_01.png,I73.png,3.33,0.978,train
I73_20_02.png,I73.png,3.87,1.176,train
I73_20_03.png,I73.png,2.43,1.086,train
I73_20_04.png,I73.png,3.35,1.064,train
I73_20_05.png,I73.png,2.4,0.8,train
I73_21_01.png,I73.png,2.83,1.003,train
I73_21_02.png,I73.png,2.7,0.823,train
I73_21_03.png,I73.png,2.1,0.79,train
I73_21_04.png,I73.png,2.07,0.814,train
I73_21_05.png,I73.png,1.33,0.471,val
I73_22_01.png,I73.png,4.33,0.596,train
I73_22_02.png,I73.png,4.17,0.86,train
I73_22_03.png,I73.png,3.8,0.98,train
I73_22_04.png,I73.png,3.27,0.964,train
I73_22_05.png,I73.png,2.93,0.964,train
I73_23_01.png,I73.png,2.83,1.003,train
I73_23_02.png,I73.png,2.33,0.65,train
I73_23_03.png,I73.png,2.47,1.024,train
I73_23_04.png,I73.png,2.07,0.854,train
I73_23_05.png,I73.png,2.53,1.024,val
I73_24_01.png,I73.png,4.3,0.64,test
I73_24_02.png,I73.png,3.2,0.872,train
I73_24_03.png,I73.png,2.47,0.806,train
I73_24_04.png,I73.png,2.0,0.894,train
I73_24_05.png,I73.png,1.53,0.718,train
I73_25_01.png,I73.png,3.57,0.761,val
I73_25_02.png,I73.png,4.09,0.514,train
I73_25_03.png,I73.png,4.5,0.563,val
I73_25_04.png,I73.png,4.23,0.616,train
I73_25_05.png,I73.png,3.33,0.978,train
I74_01_01.png,I74.png,4.7,0.458,train
I74_01_02.png,I74.png,4.43,0.616,train
I74_01_03.png,I74.png,3.0,0.73,train
I74_01_04.png,I74.png,2.1,0.7,train
I74_01_05.png,I74.png,1.4,0.554,train
I74_02_01.png,I74.png,4.1,0.651,train
I74_02_02.png,I74.png,2.87,0.763,train
I74_02_03.png,I74.png,1.83,0.522,val
I74_02_04.png,I74.png,1.37,0.605,train
I74_02_05.png,I74.png,1.39,0.649,train
I74_03_01.png,I74.png,4.57,0.559,train
I74_03_02.png,I74.png,4.33,0.537,train
I74_03_03.png,I74.png,3.0,0.718,train
I74_03_04.png,I74.png,2.27,0.512,train
I74_03_05.png,I74.png,1.73,0.814,val
I74_04_01.png,I74.png,4.58,0.555,val
I74_04_02.png,I74.png,2.9,1.075,train
I74_04_03.png,I74.png,2.47,0.884,train
I74_04_04.png,I74.png,2.13,0.763,train
I74_04_05.png,I74.png,1.57,0.616,test
I74_05_01.png,I74.png,4.6,0.49,train
I74_05_02.png,I74.png,2.9,1.012,val
I74_05_03.png,I74.png,1.8,0.748,val
I74_05_04.png,I74.png,1.8,0.6,train
I74_05_05.png,I74.png,1.3,0.526,train
I74_06_01.png,I74.png,4.3,0.69,train
I74_06_02.png,I74.png,4.23,0.496,train
I74_06_03.png,I74.png,4.1,0.79,train
I74_06_04.png,I74.png,3.23,0.883,train
I74_06_05.png,I74.png,2.77,0.883,test
I74_07_01.png,I74.png,2.73,1.153,train
I74_07_02.png,I74.png,2.33,0.907,train
I74_07_03.png,I74.png,2.8,1.222,train
I74_07_04.png,I74.png,2.1,0.978,test
I74_07_05.png,I74.png,2.4,0.952,train
I74_08_01.png,I74.png,4.6,0.8,test
I74_08_02.png,I74.png,3.0,0.916,val
I74_08_03.png,I74.png,2.63,0.948,train
I74_08_04.png,I74.png,1.83,0.778,train
I74_08_05.png,I74.png,1.63,0.706,train
I74_09_01.png,I74.png,4.4,0.49,train
I74_09_02.png,I74.png,4.57,0.496,train
I74_09_03.png,I74.png,4.03,0.706,train
I74_09_04.png,I74.png,2.57,0.761,val
I74_09_05.png,I74.png,1.23,0.423,train
I74_10_01.png,I74.png,4.37,0.547,test
I74_10_02.png,I74.png,4.5,0.563,val
I74_10_03.png,I74.png,4.13,0.793,train
I74_10_04.png,I74.png,2.9,0.978,train
I74_10_05.png,I74.png,2.03,0.752,train
I74_11_01.png,I74.png,4.4,0.611,train
I74_11_02.png,I74.png,4.23,0.803,train
I74_11_03.png,I74.png,3.73,0.998,train
I74_11_04.png,I74.png,3.43,0.883,train
I74_11_05.png,I74.png,3.23,0.844,test
I74_12_01.png,I74.png,4.37,0.912,test
I74_12_02.png,I74.png,4.37,0.605,train
I74_12_03.png,I74.png,4.0,0.73,train
I74_12_04.png,I74.png,3.58,0.908,train
I74_12_05.png,I74.png,3.19,0.916,train
I74_13_01.png,I74.png,4.2,0.945,test
I74_13_02.png,I74.png,3.73,1.031,train
I74_13_03.png,I74.png,3.0,1.095,val
I74_13_04.png,I74.png,2.6,0.8,train
I74_13_05.png,I74.png,2.13,0.67,val
I74_14_01.png,I74.png,4.67,0.471,train
I74_14_02.png,I74.png,4.3,0.781,train
I74_14_03.png,I74.png,3.73,0.854,val
I74_14_04.png,I74.png,3.0,0.816,val
I74_14_05.png,I74.png,2.6,0.879,train
I74_15_01.png,I74.png,4.07,0.814,train
I74_15_02.png,I74.png,3.07,0.727,train
I74_15_03.png,I74.png,2.53,0.618,train
I74_15_04.png,I74.png,1.93,0.629,train
I74_15_05.png,I74.png,1.87,0.562,test
I74_16_01.png,I74.png,4.3,0.737,train
I74_16_02.png,I74.png,4.42,0.661,train
I74_16_03.png,I74.png,3.67,0.907,train
I74_16_04.png,I74.png,2.6,0.879,train
I74_16_05.png,I74.png,1.77,0.803,train
I74_17_01.png,I74.png,4.8,0.4,test
I74_17_02.png,I74.png,4.33,0.699,train
I74_17_03.png,I74.png,4.17,0.898,train
I74_17_04.png,I74.png,4.0,0.672,train
I74_17_05.png,I74.png,2.67,0.978,val
I74_18_01.png,I74.png,4.2,0.476,train
I74_18_02.png,I74.png,4.6,0.49,test
I74_18_03.png,I74.png,4.43,0.716,train
I74_18_04.png,I74.png,4.4,0.49,train
I74_18_05.png,I74.png,3.87,0.67,train
I74_19_01.png,I74.png,4.33,0.745,train
I74_19_02.png,I74.png,4.1,0.79,train
I74_19_03.png,I74.png,2.73,0.727,train
I74_19_04.png,I74.png,1.5,0.619,train
I74_19_05.png,I74.png,1.53,0.499,train
I74_20_01.png,I74.png,4.3,0.586,test
I74_20_02.png,I74.png,3.67,1.135,train
I74_20_03.png,I74.png,3.63,1.169,train
I74_20_04.png,I74.png,3.1,1.136,train
I74_20_05.png,I74.png,2.67,1.043,train
I74_21_01.png,I74.png,3.93,1.031,train
I74_21_02.png,I74.png,3.23,1.116,val
I74_21_03.png,I74.png,2.27,0.68,train
I74_21_04.png,I74.png,2.43,0.803,val
I74_21_05.png,I74.png,1.47,0.618,train
I74_22_01.png,I74.png,4.43,0.559,train
I74_22_02.png,I74.png,4.5,0.563,test
I74_22_03.png,I74.png,4.3,0.737,train
I74_22_04.png,I74.png,4.4,0.554,train
I74_22_05.png,I74.png,3.67,1.011,test
I74_23_01.png,I74.png,2.27,1.031,train
I74_23_02.png,I74.png,2.3,0.823,train
I74_23_03.png,I74.png,2.23,0.883,train
I74_23_04.png,I74.png,1.83,0.778,test
I74_23_05.png,I74.png,2.03,0.795,train
I74_24_01.png,I74.png,3.63,0.752,train
I74_24_02.png,I74.png,2.63,0.875,train
I74_24_03.png,I74.png,2.33,0.699,train
I74_24_04.png,I74.png,1.73,0.727,train
I74_24_05.png,I74.png,1.3,0.458,train
I74_25_01.png,I74.png,3.5,0.992,train
I74_25_02.png,I74.png,3.87,0.618,train
I74_25_03.png,I74.png,4.43,0.559,train
I74_25_04.png,I74.png,3.9,0.651,test
I74_25_05.png,I74.png,3.03,0.875,train
I75_01_01.png,I75.png,4.37,0.752,train
I75_01_02.png,I75.png,4.43,0.496,val
I75_01_03.png,I75.png,2.5,0.806,train
I75_01_04.png,I75.png,1.87,0.718,train
I75_01_05.png,I75.png,1.4,0.554,train
I75_02_01.png,I75.png,4.03,0.752,val
I75_02_02.png,I75.png,2.67,0.869,train
I75_02_03.png,I75.png,1.52,0.561,train
I75_02_04.png,I75.png,1.6,0.49,train
I75_02_05.png,I75.png,1.27,0.512,train
I75_03_01.png,I75.png,4.5,0.619,test
I75_03_02.png,I75.png,3.97,0.657,train
I75_03_03.png,I75.png,2.57,0.761,train
I75_03_04.png,I75.png,2.03,0.795,train
I75_03_05.png,I75.png,1.8,0.6,train
I75_04_01.png,I75.png,4.47,0.562,train
I75_04_02.png,I75.png,2.61,0.904,train
I75_04_03.png,I75.png,1.73,0.854,train
I75_04_04.png,I75.png,1.7,0.781,train
I75_04_05.png,I75.png,1.6,0.663,train
I75_05_01.png,I75.png,4.13,0.763,train
I75_05_02.png,I75.png,1.93,0.727,train
I75_05_03.png,I75.png,1.84,0.627,train
I75_05_04.png,I75.png,1.6,0.663,train
I75_05_05.png,I75.png,1.77,0.667,train
I75_06_01.png,I75.png,4.33,0.596,train
I75_06_02.png,I75.png,4.13,0.618,val
I75_06_03.png,I75.png,3.93,0.929,train
I75_06_04.png,I75.png,3.5,0.719,train
I75_06_05.png,I75.png,2.8,0.945,train
I75_07_01.png,I75.png,2.63,1.016,train
I75_07_02.png,I75.png,2.53,0.957,val
I75_07_03.png,I75.png,2.97,0.983,train
I75_07_04.png,I75.png,2.13,1.1,train
I75_07_05.png,I75.png,2.27,1.031,train
I75_08_01.png,I75.png,4.67,0.471,train
I75_08_02.png,I75.png,2.87,1.024,test
I75_08_03.png,I75.png,2.6,0.8,train
I75_08_04.png,I75.png,2.27,0.727,train
I75_08_05.png,I75.png,1.83,0.687,train
I75_09_01.png,I75.png,4.5,0.671,train
I75_09_02.png,I75.png,4.53,0.562,val
I75_09_03.png,I75.png,4.6,0.49,train
I75_09_04.png,I75.png,3.4,0.879,train
I75_09_05.png,I75.png,1.8,0.748,test
I75_10_01.png,I75.png,4.13,0.763,train
I75_10_02.png,I75.png,4.13,0.718,train
I75_10_03.png,I75.png,3.77,0.616,train
I75_10_04.png,I75.png,1.6,0.663,train
I75_10_05.png,I75.png,1.23,0.423,test
I75_11_01.png,I75.png,3.63,0.836,val
I75_11_02.png,I75.png,3.1,0.978,val
I75_11_03.png,I75.png,2.77,0.716,train
I75_11_04.png,I75.png,2.77,0.667,train
I75_11_05.png,I75.png,2.4,0.757,train
I75_12_01.png,I75.png,4.53,0.499,train
I75_12_02.png,I75.png,3.27,0.814,train
I75_12_03.png,I75.png,3.03,0.706,train
I75_12_04.png,I75.png,2.53,0.884,train
I75_12_05.png,I75.png,2.4,0.611,train
I75_13_01.png,I75.png,3.47,0.884,train
I75_13_02.png,I75.png,2.57,0.844,train
I75_13_03.png,I75.png,2.5,0.671,val
I75_13_04.png,I75.png,2.43,0.667,train
I75_13_05.png,I75.png,2.0,0.73,train
I75_14_01.png,I75.png,4.2,0.542,val
I75_14_02.png,I75.png,3.33,0.907,train
I75_14_03.png,I75.png,2.87,0.921,train
I75_14_04.png,I75.png,2.27,0.772,train
I75_14_05.png,I75.png,2.0,0.632,train
I75_15_01.png,I75.png,3.73,0.929,train
I75_15_02.png,I75.png,2.7,0.781,train
I75_15_03.png,I75.png,2.03,0.605,train
I75_15_04.png,I75.png,1.67,0.596,train
I75_15_05.png,I75.png,1.17,0.453,train
I75_16_01.png,I75.png,4.53,0.499,train
I75_16_02.png,I75.png,4.03,0.795,train
I75_16_03.png,I75.png,3.5,0.671,train
I75_16_04.png,I75.png,2.97,0.948,test
I75_16_05.png,I75.png,1.87,0.718,train
I75_17_01.png,I75.png,4.67,0.471,train
I75_17_02.png,I75.png,4.5,0.5,train
I75_17_03.png,I75.png,4.3,0.781,train
I75_17_04.png,I75.png,3.27,0.929,train
I75_17_05.png,I75.png,1.83,0.637,val
I75_18_01.png,I75.png,4.2,0.476,train
I75_18_02.png,I75.png,4.5,0.563,train
I75_18_03.png,I75.png,4.8,0.4,train
I75_18_04.png,I75.png,4.32,0.69,test
I75_18_05.png,I75.png,3.5,0.764,train
I75_19_01.png,I75.png,4.47,0.499,train
I75_19_02.png,I75.png,3.97,0.547,train
I75_19_03.png,I75.png,3.23,0.883,train
I75_19_04.png,I75.png,1.67,0.537,train
I75_19_05.png,I75.png,1.2,0.4,train
I75_20_01.png,I75.png,3.33,1.247,train
I75_20_02.png,I75.png,3.93,0.892,test
I75_20_03.png,I75.png,2.87,0.921,train
I75_20_04.png,I75.png,2.83,1.213,val
I75_20_05.png,I75.png,3.07,1.031,train
I75_21_01.png,I75.png,3.5,0.957,train
I75_21_02.png,I75.png,2.33,0.83,train
I75_21_03.png,I75.png,2.47,0.763,train
I75_21_04.png,I75.png,2.3,0.69,train
I75_21_05.png,I75.png,1.43,0.559,train
I75_22_01.png,I75.png,4.4,0.611,train
I75_22_02.png,I75.png,3.83,0.934,val
I75_22_03.png,I75.png,3.63,0.706,train
I75_22_04.png,I75.png,2.57,0.883,train
I75_22_05.png,I75.png,2.37,0.875,test
I75_23_01.png,I75.png,2.5,1.025,train
I75_23_02.png,I75.png,2.33,0.869,train
I75_23_03.png,I75.png,2.1,0.907,train
I75_23_04.png,I75.png,1.83,0.734,val
I75_23_05.png,I75.png,1.9,0.746,train
I75_24_01.png,I75.png,3.53,0.763,val
I75_24_02.png,I75.png,2.4,0.917,test
I75_24_03.png,I75.png,2.3,0.586,train
I75_24_04.png,I75.png,1.73,0.727,train
I75_24_05.png,I75.png,1.4,0.554,train
I75_25_01.png,I75.png,3.27,0.964,train
I75_25_02.png,I75.png,3.8,0.833,test
I75_25_03.png,I75.png,4.43,0.496,train
I75_25_04.png,I75.png,3.97,0.605,test
I75_25_05.png,I75.png,2.87,0.884,train
I76_01_01.png,I76.png,4.71,0.454,train
I76_01_02.png,I76.png,4.47,0.562,val
I76_01_03.png,I76.png,2.87,0.957,train
I76_01_04.png,I76.png,1.57,0.496,train
I76_01_05.png,I76.png,1.33,0.537,train
I76_02_01.png,I76.png,3.83,0.734,train
I76_02_02.png,I76.png,2.6,0.757,train
I76_02_03.png,I76.png,1.6,0.663,train
I76_02_04.png,I76.png,1.27,0.442,train
I76_02_05.png,I76.png,1.27,0.442,train
I76_03_01.png,I76.png,4.7,0.458,train
I76_03_02.png,I76.png,3.83,0.687,test
I76_03_03.png,I76.png,2.53,0.718,train
I76_03_04.png,I76.png,1.83,0.687,train
I76_03_05.png,I76.png,1.63,0.657,val
I76_04_01.png,I76.png,4.57,0.616,train
I76_04_02.png,I76.png,2.57,0.92,train
I76_04_03.png,I76.png,1.63,0.795,test
I76_04_04.png,I76.png,1.58,0.661,train
I76_04_05.png,I76.png,1.33,0.471,train
I76_05_01.png,I76.png,4.5,0.563,val
I76_05_02.png,I76.png,2.47,0.846,train
I76_05_03.png,I76.png,1.73,0.573,val
I76_05_04.png,I76.png,1.73,0.727,train
I76_05_05.png,I76.png,1.77,0.616,train
I76_06_01.png,I76.png,4.27,0.772,train
I76_06_02.png,I76.png,3.97,0.836,train
I76_06_03.png,I76.png,3.6,0.879,train
I76_06_04.png,I76.png,3.07,0.998,val
I76_06_05.png,I76.png,2.27,0.814,train
I76_07_01.png,I76.png,3.07,0.892,train
I76_07_02.png,I76.png,2.37,0.836,test
I76_07_03.png,I76.png,2.6,0.952,train
I76_07_04.png,I76.png,2.4,1.02,train
I76_07_05.png,I76.png,2.13,1.087,train
I76_08_01.png,I76.png,4.5,0.5,train
I76_08_02.png,I76.png,3.3,0.9,train
I76_08_03.png,I76.png,2.33,1.075,val
I76_08_04.png,I76.png,1.57,0.616,train
I76_08_05.png,I76.png,1.37,0.547,val
I76_09_01.png,I76.png,4.23,0.803,train
I76_09_02.png,I76.png,3.5,0.764,train
I76_09_03.png,I76.png,3.1,0.79,train
I76_09_04.png,I76.png,1.6,0.554,train
I76_09_05.png,I76.png,1.47,0.499,train
I76_10_01.png,I76.png,4.4,0.611,train
